time,loaded,inserted,running,waiting,ended,arrived,collisions,teleports,halting,stopped,meanWaitingTime,meanTravelTime,meanSpeed,meanSpeedRelative,duration
60714.0,3885,3637,659,138,2978,2978,0,0,467,0,4.4,289.16,2.68,0.21,7
60715.0,3885,3637,659,138,2978,2978,0,0,465,0,4.4,289.16,2.7,0.2,8
60716.0,3885,3638,660,139,2978,2978,0,0,467,0,4.4,289.16,2.77,0.21,7
60717.0,3885,3638,658,139,2980,2980,0,0,467,0,4.4,289.11,2.75,0.21,9
60718.0,3885,3638,658,140,2980,2980,0,0,465,0,4.4,289.11,2.77,0.21,8
60719.0,3885,3638,657,140,2981,2981,0,0,467,0,4.4,289.09,2.77,0.21,8
60720.0,3885,3639,658,141,2981,2981,0,0,470,0,4.4,289.09,2.75,0.21,9
60721.0,3885,3640,659,142,2981,2981,0,0,470,0,4.4,289.09,2.78,0.21,7
60722.0,3885,3640,659,142,2981,2981,0,0,470,0,4.4,289.09,2.77,0.21,8
60723.0,3885,3640,659,144,2981,2981,0,0,470,0,4.4,289.09,2.78,0.21,8
60724.0,3885,3641,659,144,2982,2982,0,0,471,0,4.4,289.12,2.77,0.21,8
60725.0,3885,3643,661,145,2982,2982,0,0,476,0,4.4,289.12,2.76,0.21,8
60726.0,3885,3643,656,147,2987,2987,0,0,474,0,4.4,289.05,2.69,0.21,9
60727.0,3885,3643,654,148,2989,2989,0,0,478,0,4.4,289.08,2.62,0.2,8
60728.0,3885,3645,656,147,2989,2989,0,0,480,0,4.4,289.08,2.58,0.2,7
60729.0,3885,3646,655,147,2991,2991,0,0,482,0,4.39,289.05,2.52,0.19,7
60730.0,3885,3646,654,149,2992,2992,0,0,485,0,4.39,289.0,2.46,0.19,9
60731.0,3885,3647,653,149,2994,2994,0,0,489,0,4.39,289.01,2.36,0.18,8
60732.0,3885,3648,654,149,2994,2994,0,0,491,0,4.39,289.01,2.31,0.18,8
60733.0,3885,3649,653,150,2996,2996,0,0,494,0,4.39,288.98,2.25,0.17,8
60734.0,3885,3649,653,151,2996,2996,0,0,497,0,4.39,288.98,2.25,0.17,9
60735.0,3885,3650,653,151,2997,2997,0,0,501,0,4.39,288.95,2.24,0.17,8
60736.0,3885,3651,653,151,2998,2998,0,0,501,0,4.39,288.95,2.23,0.17,7
60737.0,3885,3651,653,151,2998,2998,0,0,502,0,4.39,288.95,2.23,0.17,7
60738.0,3885,3651,653,151,2998,2998,0,0,505,0,4.39,288.95,2.19,0.17,8
60739.0,3885,3652,653,151,2999,2999,0,0,505,0,4.39,288.91,2.17,0.17,8
60740.0,3885,3653,654,151,2999,2999,0,0,507,0,4.39,288.91,2.15,0.17,7
60741.0,3885,3653,653,152,3000,3000,0,0,505,0,4.39,288.87,2.11,0.16,8
60742.0,3885,3654,653,152,3001,3001,0,0,509,0,4.39,289.13,2.04,0.16,7
60743.0,3885,3656,653,151,3003,3003,0,0,509,0,4.39,289.32,1.98,0.15,8
60744.0,3885,3657,653,152,3004,3004,0,0,509,0,4.38,289.35,1.99,0.16,8
60745.0,3885,3658,653,151,3005,3005,0,0,510,0,4.38,289.35,2.02,0.16,9
60746.0,3885,3660,654,151,3006,3006,0,0,511,0,4.38,289.52,2.01,0.16,9
60747.0,3885,3661,654,151,3007,3007,0,0,511,0,4.38,289.56,2.0,0.16,7
60748.0,3885,3662,654,151,3008,3008,0,0,512,0,4.38,289.6,2.0,0.16,8
60749.0,3885,3664,656,151,3008,3008,0,0,515,0,4.38,289.6,2.02,0.16,8
60750.0,3885,3665,656,152,3009,3009,0,0,482,0,4.38,289.59,2.14,0.16,8
60751.0,3885,3666,657,152,3009,3009,0,0,465,0,4.38,289.59,2.28,0.18,9
60752.0,3885,3667,658,152,3009,3009,0,0,456,0,4.38,289.59,2.46,0.19,8
60753.0,3885,3668,659,153,3009,3009,0,0,451,0,4.37,289.59,2.64,0.2,8
60754.0,3885,3670,661,152,3009,3009,0,0,451,0,4.37,289.59,2.82,0.21,8
60755.0,3885,3671,662,153,3009,3009,0,0,447,0,4.37,289.59,2.99,0.22,8
60756.0,3885,3671,662,153,3009,3009,0,0,445,0,4.37,289.59,3.17,0.23,9
60757.0,3885,3672,662,152,3010,3010,0,0,443,0,4.37,289.66,3.24,0.24,8
60758.0,3885,3672,662,152,3010,3010,0,0,442,0,4.37,289.66,3.33,0.24,8
60759.0,3885,3672,662,152,3010,3010,0,0,442,0,4.37,289.66,3.42,0.25,7
60760.0,3885,3673,662,151,3011,3011,0,0,444,0,4.37,289.59,3.47,0.25,8
60761.0,3885,3674,663,152,3011,3011,0,0,447,0,4.37,289.59,3.49,0.25,8
60762.0,3885,3676,665,153,3011,3011,0,0,448,0,4.37,289.59,3.47,0.25,8
60763.0,3885,3678,666,152,3012,3012,0,0,451,0,4.37,289.56,3.47,0.25,9
60764.0,3885,3681,668,152,3013,3013,0,0,453,0,4.37,289.55,3.44,0.25,8
60765.0,3885,3682,668,153,3014,3014,0,0,451,0,4.37,289.49,3.39,0.24,9
60766.0,3885,3684,670,154,3014,3014,0,0,456,0,4.36,289.49,3.35,0.24,8
60767.0,3885,3688,673,152,3015,3015,0,0,461,0,4.36,289.46,3.27,0.24,9
60768.0,3885,3690,674,152,3016,3016,0,0,461,0,4.36,289.4,3.23,0.24,9
60769.0,3885,3691,674,152,3017,3017,0,0,462,0,4.36,289.38,3.22,0.23,8
60770.0,3885,3692,674,152,3018,3018,0,0,467,0,4.36,289.34,3.18,0.23,8
60771.0,3885,3693,674,151,3019,3019,0,0,467,0,4.36,289.38,3.17,0.23,8
60772.0,3885,3694,675,151,3019,3019,0,0,470,0,4.36,289.38,3.17,0.23,8
60773.0,3885,3694,675,151,3019,3019,0,0,472,0,4.36,289.38,3.22,0.23,7
60774.0,3885,3694,675,151,3019,3019,0,0,475,0,4.36,289.38,3.23,0.24,8
60775.0,3885,3694,675,151,3019,3019,0,0,478,0,4.36,289.38,3.22,0.23,8
60776.0,3885,3694,674,151,3020,3020,0,0,479,0,4.36,289.36,3.22,0.23,8
60777.0,3885,3695,674,151,3021,3021,0,0,483,0,4.36,289.31,3.21,0.23,8
60778.0,3885,3695,673,151,3022,3022,0,0,484,0,4.36,289.26,3.22,0.23,8
60779.0,3885,3697,675,151,3022,3022,0,0,486,0,4.35,289.26,3.19,0.23,7
60780.0,3885,3697,673,151,3024,3024,0,0,486,0,4.35,289.17,3.14,0.22,9
60781.0,3885,3698,674,151,3024,3024,0,0,488,0,4.35,289.17,3.1,0.22,8
60782.0,3885,3698,673,151,3025,3025,0,0,489,0,4.35,289.18,3.06,0.22,8
60783.0,3885,3698,671,151,3027,3027,0,0,493,0,4.35,289.2,2.93,0.21,7
60784.0,3885,3699,671,151,3028,3028,0,0,498,0,4.35,289.2,2.81,0.2,8
60785.0,3885,3699,670,151,3029,3029,0,0,500,0,4.35,289.2,2.72,0.2,8
60786.0,3885,3699,669,152,3030,3030,0,0,503,0,4.35,289.22,2.61,0.19,8
60787.0,3885,3699,669,152,3030,3030,0,0,506,0,4.35,289.22,2.54,0.19,8
60788.0,3885,3699,668,153,3031,3031,0,0,508,0,4.35,289.22,2.48,0.19,8
60789.0,3885,3701,668,153,3033,3033,0,0,511,0,4.35,289.22,2.38,0.18,9
60790.0,3885,3701,667,154,3034,3034,0,0,510,0,4.35,289.28,2.35,0.18,7
60791.0,3885,3701,667,154,3034,3034,0,0,511,0,4.35,289.28,2.35,0.17,8
60792.0,3885,3702,666,154,3036,3036,0,0,511,0,4.35,289.32,2.34,0.17,8
60793.0,3885,3702,665,154,3037,3037,0,0,508,0,4.35,289.31,2.3,0.17,7
60794.0,3885,3702,664,155,3038,3038,0,0,507,0,4.35,289.36,2.27,0.17,8
60795.0,3885,3703,660,155,3043,3043,0,0,504,0,4.35,289.91,2.21,0.16,8
60796.0,3885,3703,660,155,3043,3043,0,0,504,0,4.35,289.91,2.21,0.16,9
60797.0,3885,3705,660,155,3045,3045,0,0,507,0,4.35,289.91,2.17,0.16,8
60798.0,3885,3707,660,155,3047,3047,0,0,508,0,4.34,289.85,2.09,0.15,8
60799.0,3885,3707,660,156,3047,3047,0,0,507,0,4.34,289.85,2.06,0.15,8
60800.0,3885,3709,661,157,3048,3048,0,0,508,0,4.34,289.83,2.06,0.15,8
60801.0,3885,3709,659,158,3050,3050,0,0,512,0,4.34,289.79,2.09,0.15,7
60802.0,3885,3709,657,159,3052,3052,0,0,511,0,4.34,289.78,2.14,0.15,7
60803.0,3885,3710,658,158,3052,3052,0,0,511,0,4.34,289.78,2.22,0.16,7
60804.0,3885,3710,656,158,3054,3054,0,0,511,0,4.34,289.74,2.26,0.16,8
60805.0,3885,3710,656,159,3054,3054,0,0,510,0,4.34,289.74,2.34,0.16,7
60806.0,3885,3711,657,160,3054,3054,0,0,511,0,4.34,289.74,2.39,0.17,7
60807.0,3885,3711,657,160,3054,3054,0,0,509,0,4.34,289.74,2.4,0.17,8
60808.0,3885,3712,658,161,3054,3054,0,0,512,0,4.34,289.74,2.38,0.17,7
60809.0,3885,3712,655,162,3057,3057,0,0,512,0,4.34,289.73,2.3,0.17,8
60810.0,3885,3712,653,163,3059,3059,0,0,515,0,4.34,289.73,2.28,0.16,7
60811.0,3885,3714,654,163,3060,3060,0,0,518,0,4.34,289.71,2.25,0.16,8
60812.0,3885,3715,655,163,3060,3060,0,0,523,0,4.34,289.71,2.26,0.16,7
60813.0,3885,3716,655,163,3061,3061,0,0,525,0,4.34,289.75,2.25,0.16,9
60814.0,3885,3719,658,164,3061,3061,0,0,529,0,4.33,289.75,2.23,0.16,8
60815.0,3885,3719,658,165,3061,3061,0,0,527,0,4.33,289.75,2.21,0.16,8
60816.0,4084,3720,658,165,3062,3062,0,0,529,0,4.33,289.76,2.17,0.16,24
60817.0,4084,3721,658,165,3063,3063,0,0,532,0,4.33,289.78,2.13,0.15,8
60818.0,4084,3721,658,166,3063,3063,0,0,533,0,4.33,289.78,2.12,0.15,7
60819.0,4084,3721,657,166,3064,3064,0,0,534,0,4.33,289.73,2.08,0.15,8
60820.0,4084,3724,658,165,3066,3066,0,0,540,0,4.33,289.75,2.01,0.14,8
60821.0,4084,3726,660,165,3066,3066,0,0,539,0,4.33,289.75,1.97,0.14,8
60822.0,4084,3726,659,166,3067,3067,0,0,539,0,4.33,289.76,1.94,0.14,7
60823.0,4084,3726,657,166,3069,3069,0,0,543,0,4.33,289.71,1.85,0.14,8
60824.0,4084,3727,657,167,3070,3070,0,0,545,0,4.33,289.69,1.78,0.13,7
60825.0,4084,3727,657,167,3070,3070,0,0,544,0,4.33,289.69,1.79,0.13,7
60826.0,4084,3727,657,167,3070,3070,0,0,545,0,4.33,289.69,1.77,0.13,7
60827.0,4084,3728,658,167,3070,3070,0,0,550,0,4.33,289.69,1.76,0.13,13
60828.0,4084,3729,658,167,3071,3071,0,0,551,0,4.32,289.76,1.71,0.13,8
60829.0,4084,3731,660,167,3071,3071,0,0,551,0,4.32,289.76,1.69,0.13,8
60830.0,4084,3732,660,168,3072,3072,0,0,552,0,4.32,289.75,1.62,0.12,7
60831.0,4084,3732,660,168,3072,3072,0,0,550,0,4.32,289.75,1.6,0.12,10
60832.0,4084,3733,661,168,3072,3072,0,0,552,0,4.32,289.75,1.6,0.12,6
60833.0,4084,3733,660,169,3073,3073,0,0,553,0,4.32,289.8,1.62,0.12,7
60834.0,4084,3733,660,169,3073,3073,0,0,553,0,4.32,289.8,1.62,0.12,7
60835.0,4084,3734,661,168,3073,3073,0,0,556,0,4.32,289.8,1.61,0.12,8
60836.0,4084,3734,660,168,3074,3074,0,0,555,0,4.32,289.81,1.6,0.12,7
60837.0,4084,3734,660,168,3074,3074,0,0,556,0,4.32,289.81,1.55,0.12,7
60838.0,4084,3736,662,168,3074,3074,0,0,560,0,4.32,289.81,1.51,0.11,7
60839.0,4084,3737,663,168,3074,3074,0,0,563,0,4.32,289.81,1.49,0.11,7
60840.0,4084,3737,663,170,3074,3074,0,0,528,0,4.32,289.81,1.58,0.12,8
60841.0,4084,3738,664,169,3074,3074,0,0,509,0,4.32,289.81,1.74,0.13,6
60842.0,4084,3739,665,168,3074,3074,0,0,501,0,4.32,289.81,1.9,0.14,7
60843.0,4084,3740,666,168,3074,3074,0,0,499,0,4.32,289.81,2.07,0.15,8
60844.0,4084,3740,666,168,3074,3074,0,0,496,0,4.32,289.81,2.26,0.16,7
60845.0,4084,3741,667,168,3074,3074,0,0,496,0,4.32,289.81,2.44,0.17,7
60846.0,4084,3741,666,169,3075,3075,0,0,493,0,4.32,289.73,2.57,0.18,7
60847.0,4084,3741,665,169,3076,3076,0,0,495,0,4.32,289.66,2.66,0.19,7
60848.0,4084,3742,666,168,3076,3076,0,0,495,0,4.32,289.66,2.74,0.19,7
60849.0,4084,3746,669,168,3077,3077,0,0,498,0,4.31,289.66,2.77,0.2,7
60850.0,4084,3746,669,169,3077,3077,0,0,496,0,4.31,289.66,2.83,0.2,7
60851.0,4084,3746,669,169,3077,3077,0,0,498,0,4.31,289.66,2.85,0.2,7
60852.0,4084,3747,669,169,3078,3078,0,0,502,0,4.31,290.21,2.86,0.2,8
60853.0,4084,3748,670,169,3078,3078,0,0,503,0,4.31,290.21,2.87,0.2,7
60854.0,4084,3748,668,169,3080,3080,0,0,504,0,4.31,290.1,2.85,0.2,7
60855.0,4084,3750,670,168,3080,3080,0,0,506,0,4.31,290.1,2.85,0.2,8
60856.0,4084,3750,670,169,3080,3080,0,0,506,0,4.31,290.1,2.81,0.2,6
60857.0,4084,3750,669,170,3081,3081,0,0,507,0,4.31,290.09,2.8,0.2,7
60858.0,4084,3752,670,170,3082,3082,0,0,511,0,4.31,290.05,2.76,0.19,7
60859.0,4084,3753,670,170,3083,3083,0,0,512,0,4.31,290.05,2.73,0.19,7
60860.0,4084,3753,670,170,3083,3083,0,0,515,0,4.31,290.05,2.73,0.19,7
60861.0,4084,3755,670,169,3085,3085,0,0,519,0,4.31,289.98,2.67,0.19,6
60862.0,4084,3755,668,169,3087,3087,0,0,517,0,4.31,289.91,2.65,0.19,7
60863.0,4084,3757,669,169,3088,3088,0,0,519,0,4.3,289.86,2.63,0.19,6
60864.0,4084,3758,670,171,3088,3088,0,0,520,0,4.3,289.86,2.62,0.19,7
60865.0,4084,3759,670,170,3089,3089,0,0,521,0,4.3,289.86,2.62,0.19,6
60866.0,4084,3760,671,169,3089,3089,0,0,523,0,4.3,289.86,2.61,0.19,6
60867.0,4084,3760,670,169,3090,3090,0,0,523,0,4.3,289.84,2.59,0.19,6
60868.0,4084,3760,669,169,3091,3091,0,0,523,0,4.3,289.86,2.58,0.19,7
60869.0,4084,3761,670,169,3091,3091,0,0,525,0,4.3,289.86,2.6,0.19,7
60870.0,4084,3762,671,169,3091,3091,0,0,526,0,4.3,289.86,2.61,0.19,7
60871.0,4084,3762,671,169,3091,3091,0,0,524,0,4.3,289.86,2.58,0.19,7
60872.0,4084,3763,670,169,3093,3093,0,0,526,0,4.3,289.73,2.49,0.18,6
60873.0,4084,3764,671,169,3093,3093,0,0,528,0,4.3,289.73,2.47,0.18,7
60874.0,4084,3764,671,169,3093,3093,0,0,528,0,4.3,289.73,2.41,0.18,8
60875.0,4084,3765,671,170,3094,3094,0,0,530,0,4.3,289.66,2.37,0.17,6
60876.0,4084,3766,672,169,3094,3094,0,0,532,0,4.3,289.66,2.31,0.17,5
60877.0,4084,3766,669,169,3097,3097,0,0,533,0,4.3,289.93,2.23,0.16,8
60878.0,4084,3766,668,170,3098,3098,0,0,537,0,4.3,290.03,2.18,0.16,6
60879.0,4084,3767,668,169,3099,3099,0,0,538,0,4.3,290.09,2.1,0.15,6
60880.0,4084,3767,665,169,3102,3102,0,0,539,0,4.3,289.97,2.02,0.15,6
60881.0,4084,3767,663,169,3104,3104,0,0,540,0,4.3,289.98,2.0,0.15,6
60882.0,4084,3768,662,169,3106,3106,0,0,541,0,4.29,290.02,1.95,0.14,6
60883.0,4084,3769,662,169,3107,3107,0,0,541,0,4.29,290.02,1.92,0.14,6
60884.0,4084,3769,662,170,3107,3107,0,0,542,0,4.29,290.02,1.91,0.14,6
60885.0,4084,3769,660,171,3109,3109,0,0,539,0,4.29,290.17,1.87,0.14,6
60886.0,4084,3769,659,172,3110,3110,0,0,535,0,4.29,290.15,1.83,0.14,6
60887.0,4084,3769,657,172,3112,3112,0,0,537,0,4.29,290.09,1.8,0.13,6
60888.0,4084,3769,657,173,3112,3112,0,0,539,0,4.29,290.09,1.79,0.13,6
60889.0,4084,3769,657,174,3112,3112,0,0,543,0,4.29,290.09,1.8,0.13,6
60890.0,4084,3770,658,175,3112,3112,0,0,539,0,4.29,290.09,1.8,0.13,6
60891.0,4084,3770,657,177,3113,3113,0,0,536,0,4.29,290.15,1.81,0.13,6
60892.0,4084,3770,657,178,3113,3113,0,0,536,0,4.29,290.15,1.84,0.13,6
60893.0,4084,3771,658,177,3113,3113,0,0,541,0,4.29,290.15,1.86,0.13,7
60894.0,4084,3772,659,178,3113,3113,0,0,542,0,4.29,290.15,1.89,0.13,6
60895.0,4084,3773,659,178,3114,3114,0,0,545,0,4.29,290.16,1.88,0.13,6
60896.0,4084,3773,658,179,3115,3115,0,0,547,0,4.29,290.07,1.92,0.13,8
60897.0,4084,3776,661,179,3115,3115,0,0,552,0,4.29,290.07,1.93,0.13,6
60898.0,4084,3777,662,180,3115,3115,0,0,554,0,4.29,290.07,1.94,0.13,7
60899.0,4084,3778,663,180,3115,3115,0,0,555,0,4.29,290.07,1.92,0.13,6
60900.0,4084,3778,662,181,3116,3116,0,0,554,0,4.29,290.06,1.84,0.13,7
60901.0,4084,3778,662,182,3116,3116,0,0,555,0,4.29,290.06,1.78,0.12,7
60902.0,4084,3779,663,182,3116,3116,0,0,559,0,4.28,290.06,1.72,0.12,6
60903.0,4084,3780,663,183,3117,3117,0,0,561,0,4.28,290.02,1.66,0.12,6
60904.0,4084,3780,661,183,3119,3119,0,0,562,0,4.28,289.99,1.57,0.11,6
60905.0,4084,3781,662,185,3119,3119,0,0,564,0,4.28,289.99,1.55,0.11,6
60906.0,4084,3781,661,185,3120,3120,0,0,566,0,4.28,289.94,1.49,0.11,7
60907.0,4084,3782,662,186,3120,3120,0,0,569,0,4.28,289.94,1.45,0.11,6
60908.0,4084,3782,661,186,3121,3121,0,0,572,0,4.28,289.92,1.4,0.1,7
60909.0,4084,3782,661,187,3121,3121,0,0,571,0,4.28,289.92,1.38,0.1,7
60910.0,4084,3783,662,188,3121,3121,0,0,576,0,4.28,289.92,1.37,0.1,6
60911.0,4084,3785,663,188,3122,3122,0,0,576,0,4.28,289.96,1.3,0.1,7
60912.0,4084,3785,663,189,3122,3122,0,0,575,0,4.28,289.96,1.28,0.1,6
60913.0,4084,3785,663,189,3122,3122,0,0,576,0,4.28,289.96,1.29,0.1,6
60914.0,4084,3785,663,190,3122,3122,0,0,581,0,4.28,289.96,1.28,0.1,6
60915.0,4084,3785,662,191,3123,3123,0,0,582,0,4.28,289.95,1.27,0.1,6
60916.0,4084,3786,663,191,3123,3123,0,0,585,0,4.28,289.95,1.26,0.1,5
60917.0,4084,3786,663,191,3123,3123,0,0,585,0,4.28,289.95,1.26,0.1,6
60918.0,4084,3786,663,192,3123,3123,0,0,586,0,4.28,289.95,1.21,0.09,6
60919.0,4084,3787,664,192,3123,3123,0,0,585,0,4.28,289.95,1.14,0.09,6
60920.0,4084,3788,664,193,3124,3124,0,0,585,0,4.28,289.9,1.09,0.08,6
60921.0,4084,3789,665,193,3124,3124,0,0,585,0,4.28,289.9,1.06,0.08,6
60922.0,4084,3789,665,193,3124,3124,0,0,587,0,4.28,289.9,1.03,0.08,5
60923.0,4084,3789,665,193,3124,3124,0,0,587,0,4.28,289.9,1.01,0.08,6
60924.0,4084,3789,665,193,3124,3124,0,0,589,0,4.28,289.9,1.0,0.08,6
60925.0,4084,3789,665,193,3124,3124,0,0,592,0,4.28,289.9,0.99,0.08,6
60926.0,4084,3790,666,193,3124,3124,0,0,595,0,4.27,289.9,0.97,0.07,5
60927.0,4084,3790,666,193,3124,3124,0,0,597,0,4.27,289.9,0.95,0.07,6
60928.0,4084,3792,668,193,3124,3124,0,0,600,0,4.27,289.9,0.93,0.07,6
60929.0,4084,3794,670,193,3124,3124,0,0,603,0,4.27,289.9,0.93,0.07,6
60930.0,4084,3795,671,193,3124,3124,0,0,573,0,4.27,289.9,0.99,0.07,7
60931.0,4084,3796,672,193,3124,3124,0,0,558,0,4.27,289.9,1.09,0.08,6
60932.0,4084,3796,672,194,3124,3124,0,0,551,0,4.27,289.9,1.21,0.09,7
60933.0,4084,3798,674,195,3124,3124,0,0,550,0,4.27,289.9,1.33,0.1,6
60934.0,4084,3799,674,196,3125,3125,0,0,543,0,4.27,289.92,1.48,0.11,7
60935.0,4084,3799,674,196,3125,3125,0,0,540,0,4.27,289.92,1.64,0.12,6
60936.0,4084,3800,675,195,3125,3125,0,0,541,0,4.27,289.92,1.79,0.13,6
60937.0,4084,3801,675,194,3126,3126,0,0,543,0,4.27,289.85,1.88,0.13,7
60938.0,4084,3801,675,194,3126,3126,0,0,544,0,4.27,289.85,1.97,0.14,6
60939.0,4084,3801,675,195,3126,3126,0,0,542,0,4.27,289.85,2.03,0.14,8
60940.0,4084,3804,677,196,3127,3127,0,0,547,0,4.26,289.77,2.03,0.14,7
60941.0,4084,3805,678,195,3127,3127,0,0,547,0,4.26,289.77,2.04,0.14,7
60942.0,4084,3807,679,196,3128,3128,0,0,549,0,4.26,289.76,2.01,0.14,7
60943.0,4084,3811,683,195,3128,3128,0,0,555,0,4.26,289.76,1.97,0.14,7
60944.0,4084,3812,684,195,3128,3128,0,0,555,0,4.26,289.76,1.96,0.14,6
60945.0,4084,3813,685,195,3128,3128,0,0,557,0,4.26,289.76,1.98,0.14,7
60946.0,4084,3814,685,194,3129,3129,0,0,558,0,4.26,289.71,2.01,0.14,6
60947.0,4084,3814,685,194,3129,3129,0,0,561,0,4.26,289.71,2.0,0.14,6
60948.0,4084,3814,683,195,3131,3131,0,0,560,0,4.26,290.08,1.98,0.14,6
60949.0,4084,3816,685,194,3131,3131,0,0,561,0,4.25,290.08,1.98,0.14,7
60950.0,4084,3817,685,195,3132,3132,0,0,562,0,4.25,290.1,1.97,0.14,6
60951.0,4084,3817,685,195,3132,3132,0,0,562,0,4.25,290.1,1.99,0.15,6
60952.0,4084,3818,686,194,3132,3132,0,0,565,0,4.25,290.1,2.01,0.15,7
60953.0,4084,3818,686,195,3132,3132,0,0,565,0,4.25,290.1,2.05,0.15,6
60954.0,4084,3818,686,196,3132,3132,0,0,564,0,4.25,290.1,2.06,0.15,6
60955.0,4084,3819,686,195,3133,3133,0,0,567,0,4.25,290.08,2.06,0.15,7
60956.0,4084,3819,686,196,3133,3133,0,0,566,0,4.25,290.08,2.08,0.15,7
60957.0,4084,3820,687,196,3133,3133,0,0,567,0,4.25,290.08,2.06,0.15,7
60958.0,4084,3821,687,195,3134,3134,0,0,569,0,4.25,290.16,2.02,0.15,7
60959.0,4084,3822,688,196,3134,3134,0,0,570,0,4.25,290.16,1.98,0.14,8
60960.0,4084,3823,689,196,3134,3134,0,0,571,0,4.25,290.16,1.96,0.14,6
60961.0,4084,3824,690,195,3134,3134,0,0,572,0,4.25,290.16,1.96,0.14,7
60962.0,4084,3825,690,195,3135,3135,0,0,573,0,4.25,290.08,1.94,0.14,6
60963.0,4084,3825,689,195,3136,3136,0,0,573,0,4.25,290.39,1.91,0.14,6
60964.0,4084,3826,690,195,3136,3136,0,0,576,0,4.25,290.39,1.88,0.14,6
60965.0,4084,3827,689,195,3138,3138,0,0,576,0,4.25,290.32,1.83,0.13,8
60966.0,4084,3829,689,195,3140,3140,0,0,580,0,4.25,290.74,1.76,0.13,8
60967.0,4084,3829,688,195,3141,3141,0,0,580,0,4.25,290.72,1.77,0.13,6
60968.0,4084,3829,687,195,3142,3142,0,0,582,0,4.25,290.79,1.75,0.13,7
60969.0,4084,3829,686,196,3143,3143,0,0,582,0,4.25,290.77,1.75,0.13,7
60970.0,4084,3832,687,196,3145,3145,0,0,585,0,4.25,290.73,1.66,0.12,6
60971.0,4084,3834,689,196,3145,3145,0,0,583,0,4.24,290.73,1.64,0.12,6
60972.0,4084,3835,688,198,3147,3147,0,0,581,0,4.24,290.71,1.6,0.12,6
60973.0,4084,3837,690,198,3147,3147,0,0,577,0,4.24,290.71,1.6,0.12,7
60974.0,4084,3837,690,199,3147,3147,0,0,580,0,4.24,290.71,1.59,0.12,7
60975.0,4084,3838,690,200,3148,3148,0,0,578,0,4.24,290.69,1.59,0.12,6
60976.0,4084,3839,689,202,3150,3150,0,0,579,0,4.24,290.78,1.56,0.12,7
60977.0,4084,3840,687,204,3153,3153,0,0,580,0,4.24,290.84,1.54,0.12,7
60978.0,4084,3842,689,203,3153,3153,0,0,579,0,4.24,290.84,1.56,0.12,6
60979.0,4084,3842,687,204,3155,3155,0,0,578,0,4.24,290.91,1.52,0.12,7
60980.0,4084,3843,688,205,3155,3155,0,0,575,0,4.24,290.91,1.5,0.11,6
60981.0,4084,3845,689,204,3156,3156,0,0,577,0,4.23,290.88,1.45,0.11,7
60982.0,4084,3845,688,207,3157,3157,0,0,576,0,4.23,290.84,1.42,0.11,7
60983.0,4084,3845,688,207,3157,3157,0,0,582,0,4.23,290.84,1.42,0.1,7
60984.0,4084,3848,691,205,3157,3157,0,0,588,0,4.23,290.84,1.45,0.1,6
60985.0,4084,3850,693,206,3157,3157,0,0,589,0,4.23,290.84,1.47,0.11,6
60986.0,4084,3850,693,208,3157,3157,0,0,592,0,4.23,290.84,1.49,0.11,6
60987.0,4084,3854,696,206,3158,3158,0,0,597,0,4.23,290.76,1.49,0.11,7
60988.0,4084,3856,698,206,3158,3158,0,0,602,0,4.23,290.76,1.5,0.11,8
60989.0,4084,3856,698,208,3158,3158,0,0,600,0,4.23,290.76,1.52,0.11,8
60990.0,4084,3859,701,208,3158,3158,0,0,603,0,4.23,290.76,1.53,0.11,7
60991.0,4084,3859,701,209,3158,3158,0,0,601,0,4.23,290.76,1.54,0.11,8
60992.0,4084,3860,702,210,3158,3158,0,0,605,0,4.23,290.76,1.54,0.11,8
60993.0,4084,3862,704,210,3158,3158,0,0,607,0,4.23,290.76,1.54,0.11,8
60994.0,4084,3863,705,210,3158,3158,0,0,606,0,4.22,290.76,1.54,0.11,7
60995.0,4084,3863,704,212,3159,3159,0,0,606,0,4.22,290.71,1.52,0.11,7
60996.0,4084,3864,705,211,3159,3159,0,0,608,0,4.23,290.71,1.52,0.11,7
60997.0,4084,3864,705,211,3159,3159,0,0,611,0,4.23,290.71,1.49,0.11,7
60998.0,4084,3864,703,211,3161,3161,0,0,615,0,4.23,290.65,1.44,0.1,8
60999.0,4084,3865,704,210,3161,3161,0,0,616,0,4.23,290.65,1.39,0.1,8
61000.0,4084,3866,705,210,3161,3161,0,0,618,0,4.22,290.65,1.33,0.1,7
61001.0,4084,3867,706,210,3161,3161,0,0,622,0,4.22,290.65,1.29,0.09,8
61002.0,4084,3867,706,210,3161,3161,0,0,621,0,4.22,290.65,1.21,0.09,7
61003.0,4084,3867,706,210,3161,3161,0,0,624,0,4.22,290.65,1.14,0.09,8
61004.0,4084,3868,706,210,3162,3162,0,0,628,0,4.22,290.62,1.08,0.08,7
61005.0,4084,3869,707,210,3162,3162,0,0,629,0,4.22,290.62,1.03,0.08,7
61006.0,4084,3869,706,210,3163,3163,0,0,630,0,4.22,290.6,0.99,0.08,8
61007.0,4084,3870,707,210,3163,3163,0,0,636,0,4.22,290.6,0.92,0.07,7
61008.0,4084,3870,707,210,3163,3163,0,0,636,0,4.22,290.6,0.86,0.07,7
61009.0,4084,3870,707,210,3163,3163,0,0,638,0,4.22,290.6,0.83,0.07,7
